window_start,window_end,query,country,clicks,impressions,ctr,avg_position,row_key,refresh_id,data_state,source_timezone,data_quality,source
2026-08-15,2026-09-11,tiago figueira,prt,3,34,0.08823529411764706,2.264705882352941,W1|tiago figueira|prt,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,ahmed maklad,cze,2,4,0.5,1.5,W1|ahmed maklad|cze,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,calculator cate calorii trebuie sa mananci pe zi,rou,2,32,0.0625,8.34375,W1|calculator cate calorii trebuie sa mananci pe zi|rou,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,calculator de calorii,rou,2,274,0.0072992700729927005,7.9416058394160585,W1|calculator de calorii|rou,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,calculator deficit caloric femei,rou,2,47,0.0425531914893617,9.48936170212766,W1|calculator deficit caloric femei|rou,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,dr fahad farooq,irl,2,2,1,2,W1|dr fahad farooq|irl,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,dr mohammed omar cardiologist,irl,2,8,0.25,3.125,W1|dr mohammed omar cardiologist|irl,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,dr telmo coelho psiquiatra,lux,2,25,0.08,5.36,W1|dr telmo coelho psiquiatra|lux,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,global health ireland,rou,2,3,0.6666666666666666,3.6666666666666665,W1|global health ireland|rou,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,global health online,pak,2,4,0.5,6,W1|global health online|pak,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,globalhealth,cze,2,2,1,1,W1|globalhealth|cze,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,kdy udělat těhotenský test kalkulačka,cze,2,6,0.3333333333333333,37.833333333333336,W1|kdy udělat těhotenský test kalkulačka|cze,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,24 hour gp dublin,irl,1,1,1,1,W1|24 hour gp dublin|irl,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,adhd test pro dospělé,cze,1,5,0.2,10.4,W1|adhd test pro dospělé|cze,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,adhd test pro dospělé zdarma,cze,1,1,1,14,W1|adhd test pro dospělé zdarma|cze,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,adhd test zdarma,cze,1,17,0.058823529411764705,10.764705882352942,W1|adhd test zdarma|cze,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,ahmed maklad,irl,1,1,1,1,W1|ahmed maklad|irl,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,ahmed maklad,prt,1,1,1,1,W1|ahmed maklad|prt,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,ahmed maklad,svk,1,1,1,1,W1|ahmed maklad|svk,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,alfredo moreno dermatologo,esp,1,1,1,5,W1|alfredo moreno dermatologo|esp,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,atestado medico online,irl,1,1,1,4,W1|atestado medico online|irl,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,bestellen,deu,1,1,1,3,W1|bestellen|deu,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,calcul calorii,rou,1,31,0.03225806451612903,6.645161290322581,W1|calcul calorii|rou,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,calcul saptamani sarcina,rou,1,1,1,18,W1|calcul saptamani sarcina|rou,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,calculadora de embarazo y parto,esp,1,1,1,77,W1|calculadora de embarazo y parto|esp,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,calculadora tensão arterial,prt,1,8,0.125,6.75,W1|calculadora tensão arterial|prt,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,calculator calorii deficit,rou,1,25,0.04,9.92,W1|calculator calorii deficit|rou,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,calculator calorii online,rou,1,16,0.0625,6.6875,W1|calculator calorii online|rou,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,calculator calorii zilnice,rou,1,19,0.05263157894736842,8.947368421052632,W1|calculator calorii zilnice|rou,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,calculator deficit caloric gratis,rou,1,11,0.09090909090909091,8,W1|calculator deficit caloric gratis|rou,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,calculator kalorii,rou,1,6,0.16666666666666666,8.166666666666668,W1|calculator kalorii|rou,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,calorie calculator,irl,1,155,0.0064516129032258064,10.716129032258065,W1|calorie calculator|irl,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,dej odkaz,cze,1,1,1,1,W1|dej odkaz|cze,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,doctores online,esp,1,4,0.25,19.75,W1|doctores online|esp,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,dr fahad farooq,gbr,1,1,1,1,W1|dr fahad farooq|gbr,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,dr fatima ali,usa,1,3,0.3333333333333333,13.666666666666666,W1|dr fatima ali|usa,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,dr mohammed omar cardiologist,aus,1,1,1,4,W1|dr mohammed omar cardiologist|aus,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,dr moreno montañez,esp,1,22,0.045454545454545456,3.772727272727273,W1|dr moreno montañez|esp,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,dr moreno montañez dermatologo,esp,1,12,0.08333333333333333,7.916666666666667,W1|dr moreno montañez dermatologo|esp,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,dr telmo coelho psiquiatra,prt,1,5,0.2,2.8,W1|dr telmo coelho psiquiatra|prt,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,dr youssef mohamed,irl,1,1,1,2,W1|dr youssef mohamed|irl,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,either is good,gbr,1,1,1,6,W1|either is good|gbr,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,eszter szilagyi,esp,1,2,0.5,1,W1|eszter szilagyi|esp,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,fabiana cornejo,esp,1,14,0.07142857142857142,6.785714285714286,W1|fabiana cornejo|esp,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,fabiana cornejo psiquiatra,esp,1,22,0.045454545454545456,6.681818181818182,W1|fabiana cornejo psiquiatra|esp,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,form ib1 ireland,nld,1,1,1,1,W1|form ib1 ireland|nld,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,gastroenterologist online,irl,1,1,1,6,W1|gastroenterologist online|irl,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,global doctors,irl,1,2,0.5,3.5,W1|global doctors|irl,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,global health,esp,1,96,0.010416666666666666,7.6875,W1|global health|esp,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,global health ireland,gbr,1,1,1,2,W1|global health ireland|gbr,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,global health ireland,pak,1,28,0.03571428571428571,5.821428571428571,W1|global health ireland|pak,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,global health ireland,prt,1,1,1,2,W1|global health ireland|prt,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,global health login,irl,1,1,1,4,W1|global health login|irl,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,global health online,are,1,1,1,6,W1|global health online|are,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,gut microbiome test ireland,irl,1,15,0.06666666666666667,9,W1|gut microbiome test ireland|irl,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,how do i apply for illness benefit in ireland,usa,1,1,1,10,W1|how do i apply for illness benefit in ireland|usa,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,how much does it cost,cze,1,1,1,2,W1|how much does it cost|cze,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,how much is illness benefit in ireland,irl,1,75,0.013333333333333334,12.053333333333333,W1|how much is illness benefit in ireland|irl,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,how to claim illness benefit in ireland,irl,1,16,0.0625,7,W1|how to claim illness benefit in ireland|irl,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,illness benefit,irl,1,34,0.029411764705882353,20.5,W1|illness benefit|irl,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,illness benefit payment day,irl,1,6,0.16666666666666666,28,W1|illness benefit payment day|irl,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,illness benefit rates,irl,1,76,0.013157894736842105,9.31578947368421,W1|illness benefit rates|irl,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,imt medical certificate,prt,1,2,0.5,13,W1|imt medical certificate|prt,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,mariam faiz,irl,1,2,0.5,2,W1|mariam faiz|irl,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,moreno montañez dermatologo,esp,1,10,0.1,7.5,W1|moreno montañez dermatologo|esp,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,my global health,cze,1,3,0.3333333333333333,1,W1|my global health|cze,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,my global health,deu,1,1,1,1,W1|my global health|deu,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,my global health,tun,1,1,1,1,W1|my global health|tun,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,my global health,tur,1,1,1,1,W1|my global health|tur,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,online sick cert ireland,irl,1,1,1,75,W1|online sick cert ireland|irl,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,ovulation calculator ireland,esp,1,2,0.5,8,W1|ovulation calculator ireland|esp,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,ovulační kalendář,cze,1,8,0.125,42.375,W1|ovulační kalendář|cze,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,praktischer arzt in der nähe,rou,1,2,0.5,2,W1|praktischer arzt in der nähe|rou,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,psychiatr online,svk,1,1,1,13,W1|psychiatr online|svk,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,randox home test kit,irl,1,11,0.09090909090909091,8.272727272727273,W1|randox home test kit|irl,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,scrisoare medicală,rou,1,1,1,2,W1|scrisoare medicală|rou,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,tabela registo tensão arterial,prt,1,17,0.058823529411764705,2.1764705882352944,W1|tabela registo tensão arterial|prt,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,tabla control tensión arterial,esp,1,31,0.03225806451612903,9.741935483870968,W1|tabla control tensión arterial|esp,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,tablas de la tension arterial,esp,1,2,0.5,12,W1|tablas de la tension arterial|esp,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,test adhd u dospělých,cze,1,3,0.3333333333333333,18.333333333333332,W1|test adhd u dospělých|cze,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,tomas ruiz palacios,esp,1,7,0.14285714285714285,1.8571428571428572,W1|tomas ruiz palacios|esp,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,vypocet denniho prijmu kcal,cze,1,1,1,22,W1|vypocet denniho prijmu kcal|cze,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,%nhs low blood pressure 90 60 symptoms official,usa,0,1,0,9,W1|%nhs low blood pressure 90 60 symptoms official|usa,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,%nhs low blood pressure 90/60,usa,0,5,0,7.6,W1|%nhs low blood pressure 90/60|usa,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,%nhs low blood pressure 90/60 definition,usa,0,1,0,8,W1|%nhs low blood pressure 90/60 definition|usa,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,%nhs low blood pressure 90/60 symptoms,usa,0,2,0,8,W1|%nhs low blood pressure 90/60 symptoms|usa,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,%nhs low blood pressure 90/60 symptoms dizziness fainting,usa,0,5,0,7.6,W1|%nhs low blood pressure 90/60 symptoms dizziness fainting|usa,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,%nhs low blood pressure 90/60 symptoms emergency,usa,0,3,0,10.666666666666666,W1|%nhs low blood pressure 90/60 symptoms emergency|usa,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,%nhs low blood pressure 90/60 symptoms official,usa,0,4,0,9.5,W1|%nhs low blood pressure 90/60 symptoms official|usa,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,%nhs low blood pressure hypotension 90/60,usa,0,3,0,8.666666666666668,W1|%nhs low blood pressure hypotension 90/60|usa,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,%nhs low blood pressure hypotension 90/60 symptoms,usa,0,2,0,10,W1|%nhs low blood pressure hypotension 90/60 symptoms|usa,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,%nhs low blood pressure hypotension 90/60 symptoms dizziness fainting,usa,0,1,0,7,W1|%nhs low blood pressure hypotension 90/60 symptoms dizziness fainting|usa,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,%nhs low blood pressure less than 90/60,usa,0,5,0,9,W1|%nhs low blood pressure less than 90/60|usa,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,%nhs low blood pressure symptoms 90/60,usa,0,2,0,7,W1|%nhs low blood pressure symptoms 90/60|usa,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,%teléfono de la esperanza 717 003 717 official,usa,0,2,0,2.5,W1|%teléfono de la esperanza 717 003 717 official|usa,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,*100%,prt,0,1,0,9,W1|*100%|prt,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,+medlineplus low blood pressure emergency symptoms,usa,0,2,0,7,W1|+medlineplus low blood pressure emergency symptoms|usa,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,+medlineplus low blood pressure symptoms emergency,can,0,2,0,8,W1|+medlineplus low blood pressure symptoms emergency|can,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,+medlineplus low blood pressure symptoms emergency,usa,0,3,0,8.666666666666668,W1|+medlineplus low blood pressure symptoms emergency|usa,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,+nhs low blood pressure 90/60,usa,0,2,0,7.5,W1|+nhs low blood pressure 90/60|usa,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,+nhs low blood pressure 90/60 official,usa,0,2,0,8.5,W1|+nhs low blood pressure 90/60 official|usa,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,+nhs low blood pressure 90/60 symptoms,usa,0,2,0,9.5,W1|+nhs low blood pressure 90/60 symptoms|usa,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,+nhs low blood pressure 90/60 symptoms dizziness fainting,usa,0,2,0,8.5,W1|+nhs low blood pressure 90/60 symptoms dizziness fainting|usa,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,+nhs low blood pressure 90/60 symptoms emergency,usa,0,4,0,9.25,W1|+nhs low blood pressure 90/60 symptoms emergency|usa,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,+nhs low blood pressure 90/60 symptoms official,usa,0,1,0,10,W1|+nhs low blood pressure 90/60 symptoms official|usa,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,+nhs low blood pressure hypotension 90/60,usa,0,7,0,9.142857142857142,W1|+nhs low blood pressure hypotension 90/60|usa,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,+nhs low blood pressure hypotension 90/60 symptoms,usa,0,1,0,8,W1|+nhs low blood pressure hypotension 90/60 symptoms|usa,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,+nhs low blood pressure hypotension 90/60 symptoms dizziness fainting,usa,0,2,0,8,W1|+nhs low blood pressure hypotension 90/60 symptoms dizziness fainting|usa,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,+nhs low blood pressure less than 90/60,usa,0,2,0,9.5,W1|+nhs low blood pressure less than 90/60|usa,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,+nhs low blood pressure symptoms 90/60,usa,0,2,0,8.5,W1|+nhs low blood pressure symptoms 90/60|usa,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,+nhs low blood pressure symptoms dizziness fainting,usa,0,1,0,11,W1|+nhs low blood pressure symptoms dizziness fainting|usa,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
2026-08-15,2026-09-11,0.5 kg in calories,gbr,0,3,0,10.333333333333334,W1|0.5 kg in calories|gbr,R2026-09-15-GSC-C,final,America/Los_Angeles,28-day aggregate; anonymized queries omitted by Google,search_console
